BIBLIOTECA;MÉTODO;EXCEÇÃO;#ISSUES;#REPOSITÓRIOS;#STACKTRACES
junit-4.10.jar;org.junit.runners.model.FrameworkMethod.invokeExplosively;redis.clients.jedis.exceptions.JedisDataException;2;1;2
junit-4.10.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.IllegalArgumentException;1;1;1
junit-4.10.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.IllegalStateException;2;2;2
junit-4.10.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.filter;java.lang.IllegalArgumentException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;com.mongodb.MongoException;2;2;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.IllegalArgumentException;25;18;37
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.IllegalStateException;13;11;14
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.IndexOutOfBoundsException;6;4;6
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.RuntimeException;12;11;13
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.SecurityException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.StringIndexOutOfBoundsException;3;2;3
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.lang.UnsupportedOperationException;2;2;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.util.concurrent.RejectedExecutionException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.util.ConcurrentModificationException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.util.NoSuchElementException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;java.util.UnknownFormatConversionException;2;2;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;javax.enterprise.event.ObserverException;1;1;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;javax.jdo.JDOUserException;1;1;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;javax.persistence.RollbackException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.apache.ibatis.reflection.ReflectionException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.eclipse.core.runtime.AssertionFailedException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.iq80.leveldb.DBException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.junit.internal.AssumptionViolatedException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.neo4j.kernel.lifecycle.LifecycleException;2;2;2
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.skife.jdbi.v2.exceptions.UnableToCreateStatementException;1;1;1
junit-4.10.jar;org.junit.runners.ParentRunner.run;org.springframework.beans.factory.NoSuchBeanDefinitionException;3;3;3
junit-4.10.jar;org.junit.runners.ParentRunner.run;redis.clients.jedis.exceptions.JedisDataException;2;1;2
junit-4.12.jar;junit.framework.TestSuite.runTest;com.sun.jna.platform.win32.Win32Exception;1;1;1
junit-4.12.jar;junit.framework.TestSuite.runTest;java.lang.IllegalArgumentException;3;3;12
junit-4.12.jar;junit.framework.TestSuite.runTest;java.lang.RuntimeException;3;3;4
junit-4.12.jar;junit.framework.TestSuite.runTest;java.lang.UnsupportedOperationException;1;1;1
junit-4.12.jar;junit.framework.TestSuite.runTest;org.neo4j.graphdb.TransactionFailureException;1;1;6
junit-4.12.jar;org.junit.Assume.assumeThat;org.junit.internal.AssumptionViolatedException;1;1;1
junit-4.12.jar;org.junit.Assume.assumeTrue;org.junit.internal.AssumptionViolatedException;1;1;1
junit-4.12.jar;org.junit.internal.builders.AllDefaultPossibilitiesBuilder.runnerForClass;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.internal.builders.AllDefaultPossibilitiesBuilder.runnerForClass;java.lang.IllegalStateException;2;2;2
junit-4.12.jar;org.junit.internal.builders.AllDefaultPossibilitiesBuilder.runnerForClass;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.builders.AnnotatedBuilder.buildRunner;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.builders.AnnotatedBuilder.runnerForClass;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.builders.JUnit4Builder.runnerForClass;java.lang.IllegalStateException;2;2;2
junit-4.12.jar;org.junit.internal.builders.SuiteMethodBuilder.runnerForClass;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.internal.requests.ClassRequest.getRunner;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.internal.requests.ClassRequest.getRunner;java.lang.IllegalStateException;2;2;2
junit-4.12.jar;org.junit.internal.requests.ClassRequest.getRunner;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.requests.FilterRequest.getRunner;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.internal.runners.ClassRoadie.runProtected;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.ClassRoadie.runProtected;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.internal.runners.JUnit38ClassRunner.run;java.lang.IllegalArgumentException;3;3;12
junit-4.12.jar;org.junit.internal.runners.JUnit38ClassRunner.run;java.lang.IllegalStateException;1;1;1
junit-4.12.jar;org.junit.internal.runners.JUnit38ClassRunner.run;java.lang.RuntimeException;2;2;2
junit-4.12.jar;org.junit.internal.runners.JUnit38ClassRunner.run;java.lang.UnsupportedOperationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.JUnit38ClassRunner.run;org.neo4j.graphdb.TransactionFailureException;1;1;6
junit-4.12.jar;org.junit.internal.runners.JUnit4ClassRunner.run;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.JUnit4ClassRunner.run;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.run;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.run;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.runBeforesThenTestThenAfters;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.runBeforesThenTestThenAfters;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.runTest;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.MethodRoadie.runTest;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;com.mongodb.MongoException;3;3;5
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.IllegalArgumentException;22;18;34
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.IllegalStateException;8;8;9
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.IndexOutOfBoundsException;3;3;3
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.RuntimeException;8;8;9
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.lang.UnsupportedOperationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.util.concurrent.RejectedExecutionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.util.ConcurrentModificationException;1;1;3
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.util.NoSuchElementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;java.util.UnknownFormatConversionException;2;2;2
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;javax.enterprise.event.ObserverException;1;1;2
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;javax.jdo.JDOUserException;1;1;2
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.apache.ibatis.reflection.ReflectionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.eclipse.core.runtime.AssertionFailedException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.iq80.leveldb.DBException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.neo4j.kernel.lifecycle.LifecycleException;2;2;2
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.skife.jdbi.v2.exceptions.UnableToCreateStatementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;org.springframework.beans.factory.NoSuchBeanDefinitionException;2;2;2
junit-4.12.jar;org.junit.internal.runners.model.ReflectiveCallable.run;redis.clients.jedis.exceptions.JedisDataException;2;1;2
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;com.mongodb.MongoException;3;3;5
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.lang.IllegalArgumentException;15;13;26
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.lang.IllegalStateException;3;3;3
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.lang.IndexOutOfBoundsException;3;3;3
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.lang.RuntimeException;5;5;6
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.util.concurrent.RejectedExecutionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.util.ConcurrentModificationException;1;1;3
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.util.NoSuchElementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;java.util.UnknownFormatConversionException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;javax.jdo.JDOUserException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.apache.ibatis.reflection.ReflectionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.eclipse.core.runtime.AssertionFailedException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.iq80.leveldb.DBException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.neo4j.kernel.lifecycle.LifecycleException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;org.skife.jdbi.v2.exceptions.UnableToCreateStatementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.InvokeMethod.evaluate;redis.clients.jedis.exceptions.JedisDataException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;com.mongodb.MongoException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.lang.IllegalArgumentException;6;5;16
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.lang.IllegalStateException;3;3;3
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.lang.IndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.lang.RuntimeException;5;5;6
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.lang.StringIndexOutOfBoundsException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.util.NoSuchElementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;java.util.UnknownFormatConversionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;javax.jdo.JDOUserException;1;1;2
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;org.neo4j.kernel.lifecycle.LifecycleException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunAfters.evaluate;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;com.mongodb.MongoException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.lang.IllegalArgumentException;13;12;25
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.lang.IllegalStateException;5;5;5
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.lang.IndexOutOfBoundsException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.lang.RuntimeException;7;7;8
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.lang.StringIndexOutOfBoundsException;2;2;2
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.util.NoSuchElementException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;java.util.UnknownFormatConversionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;javax.jdo.JDOUserException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.neo4j.kernel.lifecycle.LifecycleException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;org.springframework.beans.factory.NoSuchBeanDefinitionException;1;1;1
junit-4.12.jar;org.junit.internal.runners.statements.RunBefores.evaluate;redis.clients.jedis.exceptions.JedisDataException;1;1;1
junit-4.12.jar;org.junit.internal.runners.SuiteMethod.testFromSuiteMethod;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.internal.runners.TestMethod.invoke;java.lang.RuntimeException;1;1;2
junit-4.12.jar;org.junit.internal.runners.TestMethod.invoke;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.rules.RunRules.evaluate;java.lang.IllegalArgumentException;6;3;6
junit-4.12.jar;org.junit.rules.RunRules.evaluate;java.lang.UnsupportedOperationException;1;1;1
junit-4.12.jar;org.junit.rules.RunRules.evaluate;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
junit-4.12.jar;org.junit.rules.RunRules.evaluate;org.neo4j.kernel.lifecycle.LifecycleException;1;1;1
junit-4.12.jar;org.junit.runner.JUnitCore.run;java.lang.IllegalArgumentException;4;4;4
junit-4.12.jar;org.junit.runner.JUnitCore.run;java.lang.IllegalStateException;4;4;4
junit-4.12.jar;org.junit.runner.JUnitCore.run;java.lang.RuntimeException;4;4;4
junit-4.12.jar;org.junit.runner.JUnitCore.run;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.runner.JUnitCore.runClasses;java.lang.IllegalStateException;1;1;1
junit-4.12.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.IllegalStateException;2;2;2
junit-4.12.jar;org.junit.runners.model.RunnerBuilder.safeRunnerForClass;java.lang.StringIndexOutOfBoundsException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.filter;java.lang.IllegalArgumentException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;com.hazelcast.nio.serialization.HazelcastSerializationException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;com.mongodb.MongoException;2;2;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;com.thinkaurelius.titan.core.TitanException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.IllegalArgumentException;25;18;37
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.IllegalStateException;13;11;14
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.IndexOutOfBoundsException;6;4;6
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.RuntimeException;12;11;13
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.SecurityException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.StringIndexOutOfBoundsException;3;2;3
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.lang.UnsupportedOperationException;2;2;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.util.concurrent.RejectedExecutionException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.util.ConcurrentModificationException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.util.NoSuchElementException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;java.util.UnknownFormatConversionException;2;2;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;javax.enterprise.event.ObserverException;1;1;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;javax.jdo.JDOUserException;1;1;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;javax.persistence.RollbackException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.apache.ibatis.reflection.ReflectionException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.eclipse.core.runtime.AssertionFailedException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.elasticsearch.client.transport.NoNodeAvailableException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.elasticsearch.common.util.concurrent.UncategorizedExecutionException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.hibernate.exception.ConstraintViolationException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.iq80.leveldb.DBException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.junit.internal.AssumptionViolatedException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.mozilla.javascript.JavaScriptException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.neo4j.kernel.lifecycle.LifecycleException;2;2;2
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.skife.jdbi.v2.exceptions.UnableToCreateStatementException;1;1;1
junit-4.12.jar;org.junit.runners.ParentRunner.run;org.springframework.beans.factory.NoSuchBeanDefinitionException;3;3;3
junit-4.12.jar;org.junit.runners.ParentRunner.run;redis.clients.jedis.exceptions.JedisDataException;2;1;2
kryo-2.22.jar;com.esotericsoftware.kryo.io.ByteBufferOutputStream.write;java.nio.BufferOverflowException;1;1;1
kryo-2.22.jar;com.esotericsoftware.kryo.Kryo.readClass;com.esotericsoftware.kryo.KryoException;2;2;2
kryo-2.22.jar;com.esotericsoftware.kryo.Kryo.readClassAndObject;com.esotericsoftware.kryo.KryoException;2;2;2
kryo-2.22.jar;com.esotericsoftware.kryo.Kryo.writeClassAndObject;java.util.ConcurrentModificationException;1;1;1
kryo-2.22.jar;com.esotericsoftware.kryo.Kryo.writeObject;java.util.ConcurrentModificationException;1;1;1
kryo-2.22.jar;com.esotericsoftware.kryo.util.DefaultClassResolver.readClass;com.esotericsoftware.kryo.KryoException;2;2;2
leveldb-0.7.jar;org.iq80.leveldb.impl.DbImpl.checkBackgroundException;java.lang.IllegalArgumentException;3;1;3
leveldb-0.7.jar;org.iq80.leveldb.impl.DbImpl.put;java.lang.IllegalArgumentException;3;1;3
leveldb-0.7.jar;org.iq80.leveldb.impl.DbImpl.writeInternal;java.lang.IllegalArgumentException;3;1;3
leveldb-0.7.jar;org.iq80.leveldb.impl.SeekingIteratorAdapter.hasNext;java.lang.RuntimeException;1;1;1
leveldb-0.7.jar;org.iq80.leveldb.impl.TableCache.newIterator;java.lang.RuntimeException;2;1;3
leveldb-0.7.jar;org.iq80.leveldb.util.AbstractSeekingIterator.hasNext;java.lang.RuntimeException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.AppenderSkeleton.doAppend;javax.validation.ConstraintViolationException;2;2;2
log4j-1.2.17.jar;org.apache.log4j.AppenderSkeleton.doAppend;javax.validation.ValidationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.Category.callAppenders;javax.validation.ConstraintViolationException;2;2;2
log4j-1.2.17.jar;org.apache.log4j.Category.callAppenders;javax.validation.ValidationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.Category.info;javax.validation.ConstraintViolationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.Category.info;javax.validation.ValidationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.Category.log;javax.validation.ConstraintViolationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.config.PropertySetter.activate;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.config.PropertySetter.setProperties;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.FileAppender.activateOptions;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.FileAppender.setFile;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.helpers.AppenderAttachableImpl.appendLoopOnAppenders;javax.validation.ConstraintViolationException;2;2;2
log4j-1.2.17.jar;org.apache.log4j.helpers.AppenderAttachableImpl.appendLoopOnAppenders;javax.validation.ValidationException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.helpers.FileWatchdog.run;java.lang.IllegalStateException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.helpers.OptionConverter.instantiateByClassName;org.aspectj.lang.NoAspectBoundException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.helpers.OptionConverter.instantiateByKey;org.aspectj.lang.NoAspectBoundException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.helpers.OptionConverter.selectAndConfigure;org.aspectj.lang.NoAspectBoundException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.LogManager.getLogger;java.lang.IllegalStateException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.LogManager.getLoggerRepository;java.lang.IllegalStateException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.PropertyConfigurator.configure;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.PropertyConfigurator.doConfigure;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.PropertyConfigurator.doConfigure;org.aspectj.lang.NoAspectBoundException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.RollingFileAppender.setFile;java.security.AccessControlException;1;1;1
log4j-1.2.17.jar;org.apache.log4j.xml.DOMConfigurator.doConfigure;java.lang.IllegalStateException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.Category.callAppenders;javax.validation.ConstraintViolationException;2;2;2
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.Category.callAppenders;javax.validation.ValidationException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.Category.info;javax.validation.ConstraintViolationException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.Category.info;javax.validation.ValidationException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.Category.log;javax.validation.ConstraintViolationException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.config.PropertySetter.activate;java.security.AccessControlException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.helpers.FileWatchdog.run;java.lang.IllegalStateException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.helpers.OptionConverter.instantiateByKey;org.aspectj.lang.NoAspectBoundException;1;1;1
log4j-jboss-logmanager-1.0.1.Final.jar;org.apache.log4j.helpers.OptionConverter.selectAndConfigure;org.aspectj.lang.NoAspectBoundException;1;1;1
